,spotify_id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity
16988,5tbE97IP6NpkgFMFyGsGjG,Dimension Change,Wanderson Bezerra,0.535,0.314,7,-20.734,1,0.076,0.0167,0.814,0.112,0.176,174.985,4,
16989,13LyumFG0YiWhtiruxfYlN,Без тебя я не могу,The Adresov,0.565,0.53,1,-10.32,0,0.0616,0.717,0.00667,0.347,0.178,115.854,4,
16990,0LibhadIbaCxWStsermQhg,Un’Altra Volta,Vale Pain,0.769,0.448,2,-11.991,1,0.133,0.299,0.0,0.182,0.616,104.921,4,
16991,5mGptLo1aGQJKSnlEuD0pA,Surrendered,Joshua Acker,0.807,0.761,1,-7.466,0,0.0467,0.064,0.517,0.114,0.202,133.02,4,
16992,0DQMOUDb0DKv13raO9L6Sg,prettyboitjokko,PATRi!K,0.655,0.831,6,-5.848,1,0.0399,0.0227,0.000277,0.0619,0.926,134.832,4,
16993,5BYg9NfU9ynzhp3UBX49bY,相信一切是最好的安排,Panther Chan,0.642,0.693,1,-6.35,1,0.0503,0.278,0.0,0.258,0.464,92.991,4,
16994,4BEltAGEqpAGiZHakYyRE9,失約巴黎,Jeffrey 魏浚笙,0.442,0.661,11,-6.461,1,0.0333,0.0641,0.0,0.101,0.425,143.004,4,
16995,7y02QzrZEpEgvSngRB6Xhy,Matkalla (Vain elämää kausi 14),Ellinoora,0.631,0.619,8,-8.479,0,0.0421,0.528,0.0,0.152,0.442,118.171,4,
16996,0y0FKZsyh3vtqVGpDKr8oJ,Kompastun,"Isac Elliot, Costi",0.656,0.853,9,-5.646,0,0.0295,0.15,0.118,0.0296,0.559,130.038,4,
16997,1t4IbqfmQQoLHAocILr2Aj,FAMOUS,ibe,0.755,0.561,2,-5.694,1,0.0413,0.0825,0.000173,0.0937,0.311,93.0,4,
16998,3KOKML3DT5AbPOQYWjBZTh,Shamppanjadieetillä,"Gettomasa, Van Hegen",0.865,0.53,8,-5.749,1,0.0972,0.212,0.0018,0.152,0.41,102.008,4,
16999,2lkD7dLodhAM4ctR2g12Qx,Xxx_Rosario_xxX,Saiko,0.732,0.558,10,-6.148,0,0.242,0.179,0.0,0.0954,0.539,94.026,4,
17000,4kcgrgZhd4h8chSAJ86mIq,EWIGKEIT - REMIX,"erobé, KXXMA, Lyfrix",0.715,0.845,6,-4.183,1,0.137,0.0272,0.000709,0.21,0.647,170.028,4,
17001,4jOEBqXZUl47lXNTp8HYzb,Силата,Boris Dali,0.694,0.919,11,-4.896,1,0.113,0.0108,0.0,0.254,0.838,160.065,4,
17002,4zkTyuLiE6mH4DoCi6C8fB,Umjolo Lowo,"Khuzani, Luve Dubazane",0.596,0.741,6,-5.906,1,0.12,0.635,0.0,0.087,0.896,65.113,4,
17003,7FX4Ae2nf5U6Y42AEMR9lc,Lối Chơi (Interlude),"Wren Evans, itsnk",0.78,0.0867,7,-20.082,1,0.128,0.889,0.000889,0.108,0.394,119.802,4,
17004,30DEgnb76AxLZgrrvqNErB,Basit Numaralar,Zerrin Özer,0.775,0.882,7,-4.56,0,0.306,0.506,0.00124,0.0808,0.583,154.949,4,
17005,3vdZ30MzgeTe5PiJXEmqjr,ข้างกัน (City),"Three Man Down, feat. ออม TELExTELEXs",0.469,0.727,2,-7.484,1,0.0263,0.246,0.000918,0.27,0.341,176.011,4,
17006,5g9gZGiXlk747pESQzmmRT,Hälsa Gud,Miss Li,0.779,0.893,9,-4.688,1,0.087,0.0537,0.0,0.15,0.933,135.071,4,
17007,7guD52BYWJ9QGtYsdAUhNu,Como las Mariposas,Pedro Suárez-Vértiz,0.777,0.713,4,-7.368,0,0.0325,0.569,0.0087,0.442,0.969,126.001,4,
17008,74q7Eq1eLfewlm4dUuaiJ6,Praise Jah in the Moonlight,Uzii BigTalk,0.657,0.701,6,-4.587,0,0.0435,0.14,6.29e-06,0.685,0.447,124.963,4,
17009,5B5YKjgne3TZzNpMsN9aj1,Roller Coaster,Danny Vera,0.401,0.383,9,-10.048,1,0.0279,0.51,0.0078,0.121,0.285,96.957,4,
17010,72Jzfcchm2uAzIT3jI72Q4,Ponte Linda,"Feeling Music, Ross, Goel",0.887,0.72,6,-5.193,1,0.0767,0.334,9.92e-05,0.113,0.816,95.015,4,
17011,6WUdooO1NS5LZadjGNwY5U,Puff & Pass,Zerrydl,0.851,0.951,10,-3.993,0,0.0451,0.0757,0.185,0.428,0.842,113.022,4,
17012,2fQrrBtuNVMWOHqLyk4EfO,Yo Todo Lo Doy,Alfredo Olivas,0.597,0.725,2,-6.686,0,0.136,0.306,0.000161,0.3,0.8,189.96,4,
17013,1n8YdvsqgIMMYRnQ6SmScD,ZANDA,Pause,0.702,0.708,8,-11.999,0,0.0844,0.222,0.000143,0.283,0.459,110.035,4,
17014,7vWLNElpI8LfUI5l1dZmxP,Carry me go,Jvson,0.872,0.487,9,-9.802,0,0.082,0.306,0.0947,0.0961,0.404,113.045,4,
17015,0I4DBmQBS4itjoi8GxG3FP,Jausmai,Donny Montell,0.572,0.763,0,-7.19,1,0.0521,0.103,6.73e-06,0.114,0.332,169.961,4,
17016,2cHBypBYR5pXwBRA3jCxwb,Rúntarinn,Steindi Jr.,0.759,0.775,7,-5.957,1,0.16,0.0537,1.79e-06,0.141,0.596,154.874,4,
17017,4i6z4CQXt1HTGSjCJEquG6,Sunrise,"Guru Randhawa, Shehnaaz Gill, Sanjoy",0.744,0.609,11,-5.303,0,0.134,0.334,1.09e-05,0.127,0.298,90.978,4,
17018,2KQoXxQzVL7h4rMsmP8t5L,Százszorszép,Ekhoe,0.65,0.465,0,-10.832,1,0.0828,0.149,0.0,0.125,0.202,142.837,4,
17019,74fSQUoDZUraMRdrniMcpX,EL CONDENAO,"Lola Indigo, Maka",0.527,0.655,3,-5.065,0,0.358,0.453,0.0,0.0985,0.486,199.548,4,
17020,26V1bLUk0SBYkLEwl4caPR,Clavaito,"Chanel, Abraham Mateo",0.863,0.664,3,-3.902,0,0.0666,0.0427,0.0,0.0501,0.701,133.028,4,
17021,5UsZaGons0ZlGwsex1TxIX,Just A Dream - Coke Studio Fusion Mix,"Nelly, Sherine",0.671,0.746,6,-6.495,1,0.0478,0.0553,0.0,0.134,0.635,93.004,4,
17022,2FtwA6cVlrYeJzN8lCiwHS,Come Baby Come,"Mohamed Ramadan, Skales",0.918,0.865,6,-6.734,0,0.112,0.121,0.0,0.0614,0.819,113.047,4,
17023,1ODFVLQszq0hCOdZtqV5wq,MR. OCTOBER,Bad Bunny,0.805,0.612,8,-5.682,0,0.172,0.188,1.96e-05,0.134,0.425,126.013,4,
17024,4ihsE0B7tB0rIKdBRig7qq,Spomeni / Anamniseis,"Preslava, Aristos Constantinou",0.523,0.869,5,-3.055,0,0.0919,0.288,0.0,0.511,0.783,169.928,4,
17025,6qn9YLKt13AGvpq9jfO8py,We Found Love,"Rihanna, Calvin Harris",0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,4,
17026,5Yx3xbh3ob1TzcSkTZRYjT,Ka Valungu,"Tebza De DJ, DJ Nomza The King",0.817,0.731,11,-8.817,1,0.0429,0.000109,0.206,0.353,0.299,112.978,4,
17027,1CrwpdodnkXcjPSrg8kw9g,Gangnam Style (feat. DJ Maphorisa & Kabza De Small),"Mas Musiq, Daliwonga, DJ Maphorisa, Kabza De Small",0.926,0.733,2,-12.642,0,0.056,0.0632,0.000135,0.04,0.905,111.01,4,
17028,1bmZLmDu9jkzwHInzPsYLD,Umbayimbayi,"Inkabi Zezwe, Sjava, Big Zulu",0.63,0.628,11,-7.019,1,0.0924,0.431,0.0,0.131,0.671,77.014,4,
17029,1QI3YsyMxfD2j3xoJDHvTi,Imoto,"Dlala Thukzin, Sykes, Zaba",0.759,0.729,10,-12.059,0,0.0506,0.00626,0.106,0.0285,0.783,117.99,4,
17030,480PlMmJsQaL821M8xBNxj,"ZULU (feat. AMAQHAWE, Philharmonic)","Pushkin RSA, AMAQHAWE, Philharmonic",0.549,0.242,8,-19.518,1,0.057,0.0632,5.73e-05,0.0659,0.372,113.098,4,
17031,2ZN6OQlu5FR5fBEv5lf6gH,Twerka,"DJ Maphorisa, Shebeshxt, Xduppy",0.753,0.833,8,-6.382,1,0.0475,0.0298,0.0,0.574,0.867,112.999,4,
17032,5O677N09WkpiDFluKb1fXh,Wena Wa Pallwa (feat. Ch'cco & LeeMcKrazy),"Jimmy Maradona, QuayR Musiq, Mellow & Sleazy, Ch'cco, LeeMcKrazy",0.821,0.45,1,-10.66,1,0.0764,0.00181,0.12,0.0591,0.158,111.999,4,
17033,2aSC37yalePmMAonZU7tWS,Mi Ranchito,Cardenales Del Exito,0.644,0.908,9,-7.149,1,0.0504,0.745,0.0,0.108,0.934,165.384,3,
17034,32LOpPngSkY8V0sIVCVjPb,Año Nuevo,"Billo's, Cheo Garcia",0.783,0.416,0,-11.655,1,0.0691,0.49,0.0,0.256,0.965,134.227,4,
17035,5WEbL7TdOzRcW02pytPIv4,Tarjeta de Navidad,Rincon Morales,0.545,0.812,9,-10.513,0,0.129,0.602,1.17e-06,0.108,0.809,106.244,3,
17036,5bgkgmz1bx7GxD6Kh6xeS8,Mentirosa Remix,"Rafaga, Maria Becerra",0.694,0.822,5,-4.499,0,0.0351,0.036,1.23e-05,0.092,0.841,101.063,4,
17037,7exaYYNN99DHkbZuHOZWO3,Latidos,Matías Valdez,0.684,0.784,11,-3.395,0,0.0484,0.379,0.0,0.0412,0.847,80.138,4,
17038,7F5oktn5YOsR9eR5YsFtqb,New Year’s Day,Taylor Swift,0.661,0.151,0,-12.864,1,0.0354,0.921,0.0,0.13,0.23,94.922,4,
17039,6UX8nGE5sT7FsUAgQILD6X,Lafı mı Olur,Kibariye,0.687,0.65,7,-11.052,0,0.0837,0.645,0.0,0.115,0.91,93.33,4,
17040,64uRImQbMWQsUmo9BjLHub,Enfermera,Los Hermanos Flores,0.864,0.681,5,-5.938,0,0.0569,0.612,0.288,0.0563,0.983,106.597,4,
17041,3A4awt6Y9DwHBRuFDoRX5S,El Diario De Un Borracho,Aniceto Molina,0.754,0.703,7,-5.593,0,0.0584,0.129,1.72e-05,0.0548,0.959,95.335,4,
17042,02bm1KDGRX3saB1iupRa3h,El Viejo del Sombrerón,"La Sonora Dinamita, La India Meliyará",0.776,0.791,5,-6.551,0,0.0415,0.275,1.64e-05,0.143,0.961,107.954,4,
17043,7lmjdSqP49KZw4IaeOuCq6,El Ausente,Los Hermanos Flores,0.869,0.66,10,-8.051,0,0.0895,0.466,0.0,0.0949,0.92,106.581,4,
17044,5ITkvwIl5vkQz3kn369FB9,Salvadorena,Los Hermanos Flores,0.893,0.546,7,-9.237,1,0.0616,0.623,0.00663,0.0683,0.968,111.981,4,
17045,6ZsHgpnSsHr87zwnxRp2Pw,Capullo y Sorullo,"La Sonora Dinamita, Margarita",0.798,0.669,0,-6.954,1,0.0362,0.0852,2.12e-05,0.0835,0.72,106.559,4,
17046,0NEj7uUWXkaDgKzMwnwSbh,Linda Muchachita,Los Hermanos Flores,0.662,0.649,10,-6.632,0,0.323,0.617,8.52e-05,0.0493,0.963,207.47,4,
17047,3mSj5SqZSfSWQl9be54QPM,Las Brujas,"La Sonora Dinamita, Lucho Argain",0.602,0.648,7,-6.718,0,0.0343,0.103,0.0583,0.0789,0.904,197.806,4,
17048,57LaAIEXaSVnGM7JTAsaIP,Mix Navideno,Los Hermanos Flores,0.642,0.658,0,-11.804,1,0.175,0.28,0.00147,0.0894,0.855,105.827,4,
17049,55hFxemENUqRGtA48NzZ8l,La Secretaria,Los Hermanos Flores,0.851,0.837,7,-7.719,1,0.0954,0.619,0.0187,0.586,0.909,108.467,4,
17050,7MpFXjexhvtJHeqi3tMuNW,Mi Pais,Orquesta Hermanos Flores,0.728,0.763,0,-7.442,1,0.0863,0.772,0.0,0.137,0.967,92.623,4,
17051,61EHEF5PRkgy8W9ZgbwK7Y,La Medallita No. 2,Los Hermanos Flores,0.864,0.85,5,-4.813,0,0.0653,0.624,0.000126,0.111,0.927,107.599,4,
17052,3Yn1eOU2fLwJeuBmONmrk2,AKM,Rytmus,0.752,0.69,11,-4.892,0,0.197,0.189,0.0,0.34,0.492,127.983,4,
17053,1RwQZNgaXl01krZHuSUlE8,BUBBEL PÅ BALKONGEN,"Elov & Beny, Sofie Svensson & Dom Där",0.714,0.732,0,-5.357,0,0.174,0.662,0.0,0.105,0.72,179.951,4,
17054,7yfMu3Ez41fQXuD9gUbFjQ,KOMMER DU IHÅG?,Hooja,0.628,0.783,8,-7.071,1,0.198,0.252,0.0,0.351,0.616,165.164,4,
17055,6SiHINMCAPTGwojLqIP4ah,Sauditii,Alex Botea,0.808,0.832,9,-4.398,0,0.0626,0.125,4.42e-06,0.219,0.932,159.948,4,
17056,6HT88WDVwEJiHEbPuQ5XcB,Costumbres - Vivo,"Damas Gratis, Ke Personajes",0.52,0.801,9,-6.617,0,0.0382,0.132,0.0,0.953,0.571,103.681,4,
17057,1fKFxmSByZfjwVSbq0PHye,Si No Te Tengo / Ángel / Aquello Que Pasó,Ke Personajes,0.419,0.711,11,-4.083,0,0.0488,0.0513,0.0,0.243,0.529,82.18,4,
17058,4Kf3MMMgMAMmE4LjIFvhZc,Chiquitita,Banda Capiibary,0.793,0.469,3,-8.672,1,0.0587,0.182,0.000896,0.316,0.741,98.819,4,
17059,4CSB7RdBx6Jc8BFFiRFE6K,Preço Certo,Pedro Mafama,0.828,0.653,4,-4.242,0,0.0511,0.0853,0.0,0.0651,0.862,129.904,4,
17060,1kuw8HFbvgAg3tNqPj00Mb,Lawenda,"SB Maffija, White 2115, Białas, Kinny Zimmer, Pedro, francis, Bedoes 2115",0.638,0.543,9,-8.076,1,0.0515,0.656,0.0,0.118,0.587,74.956,4,
17061,2VYT8yaxvwXyRvAWZqM7Ws,Prywatny bal,"Cyrko, D3W",0.771,0.753,1,-3.697,0,0.11,0.121,0.0,0.103,0.431,75.003,4,
17062,1fRLcqxVwpzpua8E6Se2sN,MY THANG (GO GETTA 2),O SIDE MAFIA,0.975,0.693,4,-5.973,1,0.106,0.0463,1.25e-06,0.067,0.939,107.002,4,
17063,3UsQ5xVmuxXhZkJOJbVDed,Malaking P - Rich N**** Shit Remix,E.J,0.781,0.509,1,-6.276,0,0.0681,0.736,0.00498,0.101,0.522,98.008,4,
17064,2mEVUW5UL7iDK5DnomVvOy,Puro Corazón,Grupo 5,0.677,0.695,7,-4.646,1,0.0305,0.272,0.0,0.331,0.815,94.06,4,
17065,6BnqTZLQNh3bLSuGOHqLoa,Tu Amor Fue una Mentira,Agua Marina,0.761,0.517,9,-11.678,1,0.0335,0.346,0.00385,0.0948,0.926,101.996,4,
17066,5gLfTUjbUPjZoWSZRXuATa,Dame una Razón,Jhonathan Chávez y Los Triunfadores,0.629,0.842,11,-3.995,0,0.0616,0.0558,0.0,0.0608,0.664,99.056,4,
17067,6InAsgddPjAcuF7mSHDT8K,No Hay Cama Pa' Tanta Gente,El Gran Combo De Puerto Rico,0.738,0.631,0,-7.358,1,0.0349,0.515,0.0,0.337,0.963,107.303,4,
17068,6PJyPGsilZONt02puh7qxd,Un Loquito Como Yo,Alejandro Torres,0.576,0.893,11,-3.003,0,0.0561,0.204,0.0,0.276,0.729,103.977,4,
17069,64SYcBckhA83vF5IfMzQ0N,Apiadate De Mi,Alejandro Torres,0.474,0.837,0,-2.861,0,0.0405,0.358,0.0,0.0528,0.693,102.868,4,
17070,73K8OAeNdr8f5YRWvmj9nS,Te Regalo Mi Olvido,Alejandro Torres,0.539,0.877,5,-2.755,1,0.0702,0.162,0.0,0.163,0.809,106.872,4,
17071,76NToShdGZEjycPCTRbKfL,Mentiras,"Manuel y Abdiel, Los Consentidos",0.607,0.933,11,-2.783,0,0.0413,0.15,0.0,0.145,0.763,100.755,4,
17072,6UGJKTfIzk6WqjTgBeQg5O,Controller,L.A.B.,0.783,0.546,4,-10.531,1,0.0357,0.397,0.000398,0.0723,0.572,143.994,4,
17073,7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,Queen,0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,4,
17074,70C4NyhjD5OZUMzvWZ3njJ,Piano Man,Billy Joel,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,3,
17075,40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4,
17076,6HIIuuUIEzH1meVdGbMXyf,Ya Supérame (En Vivo),Grupo Firme,0.436,0.4,0,-6.521,1,0.11,0.463,0.0,0.76,0.568,75.576,3,
17077,7imKaU9g4aI5XUamWJOwJ5,El Fua (La Luz),Alfonso Vélez,0.0,0.635,9,-8.158,1,0.0,0.726,1.23e-06,0.267,0.0,0.0,0,
17078,2Nk3gXgekore0lfB7PCnub,El Paciente,Alfredo Olivas,0.706,0.713,3,-3.609,1,0.0367,0.319,0.0,0.114,0.973,142.002,3,
17079,2T8BFVrjpTuZgsp1nudcw9,CHOUHA,"Bo9al, ASHE 22",0.906,0.446,7,-10.776,1,0.287,0.443,0.0,0.0979,0.725,139.966,4,
17080,65SmL7YPV13heKT147Fosp,SLOWLY,Bo9al,0.733,0.455,10,-11.578,0,0.373,0.0054,0.0,0.107,0.594,159.858,4,
17081,1LJH42zyVqwVpNjOYmz7B6,JAA MAZAA ES SKAABAIS,$ourJ,0.619,0.63,11,-9.643,0,0.0882,0.0161,0.0,0.155,0.4,145.961,4,
17082,5z0uPK4VbXESuWFKUnmULc,CHANGEZ,Dia Malai,0.477,0.605,8,-6.355,0,0.0591,0.374,0.0,0.111,0.14,97.297,3,
17083,39kSk40grKRucDyfLx4Cjf,Panelė Verta Milijono,"Remis Retro, YVA",0.805,0.629,11,-7.827,1,0.13,0.0427,8.74e-05,0.0996,0.467,106.021,4,
17084,2yC1MlysxSh2dHjSPp0ylF,Седая ночь,Ласковый Май,0.766,0.674,4,-8.242,0,0.0307,0.0222,0.000391,0.268,0.876,117.649,4,
17085,5qyjy0xfsHNzWxvXkHVB85,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) - Trailer Version","Jimin, JVKE, Fast & Furious: The Fast Saga, Kodak Black, NLE Choppa, Muni Long",0.782,0.533,10,-7.677,0,0.263,0.369,0.0,0.111,0.215,84.985,4,
17086,7sBmJhD1J7qt33jgxH7Jf9,Che t’o dico a fa’,Angelina Mango,0.647,0.683,11,-5.623,0,0.191,0.279,0.0,0.156,0.36,164.83,4,
17087,20GlDz2SYsXF8pzdxguxfe,"White Noise Sleeping Aid to Help My Baby Fall Asleep, Sleep Through the Night",White Noise Baby Sleep,0.179,0.00189,1,-25.2,1,0.327,0.982,0.279,0.111,1e-05,81.71,4,
17088,3RkoMHO82pcLpCosDR7Gbj,Þegar Þú Blikkar (feat. Björgvin Halldórsson),"Herra Hnetusmjör, Björgvin Halldórsson",0.611,0.528,2,-7.335,1,0.0584,0.0667,0.0,0.0735,0.248,173.84,4,
17089,23y8MwhdvbSalGitHeokpk,Badass,Anirudh Ravichander,0.623,0.872,6,-5.192,1,0.0817,0.00735,0.0,0.378,0.545,93.019,4,
17090,2vPrBucKCfKmafHhSfJ2pt,"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")","Pritam, Arijit Singh, Amitabh Bhattacharya, Charan",0.772,0.767,0,-4.792,1,0.0381,0.138,0.0,0.557,0.866,122.024,4,
17091,410RqGA0lSEzbwj7YZnNJp,Piano Merengue,Damiron,0.684,0.465,7,-11.654,1,0.0509,0.539,0.000161,0.0873,0.855,123.257,4,
17092,3J99JXowSczha1Cp0LtFoc,HEART BEAT,YOASOBI,0.727,0.717,11,-5.058,0,0.0311,0.171,1.38e-06,0.0944,0.617,97.029,4,
17093,3AtTxLZA0tsf6hMvEBmO4N,Nihta Xelogiastra,Vasilis Karras,0.789,0.605,7,-7.808,0,0.0417,0.492,0.0,0.24,0.861,138.127,5,
17094,1eJWc7iuEiqWFEocvbSM9R,Perastika Tis,"Vasilis Karras, Foivos",0.638,0.717,4,-5.462,0,0.0333,0.442,0.0,0.133,0.89,174.103,4,
17095,7AOiKWirY1opdsQnOs1TS1,Ap' To Vorra Mehri To Noto,Vasilis Karras,0.514,0.841,9,-3.153,0,0.053,0.101,0.0,0.168,0.393,140.088,4,
17096,7sRPpys7mgfQYHaNrmFk3e,Gia Ton Idio Anthropo Milame,"Vasilis Karras, Pantelis Pantelidis",0.694,0.857,6,-6.022,0,0.0603,0.344,0.0,0.0795,0.928,157.988,4,
17097,2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,4,
17098,0S4dVpqBLnBFj4wdB4UDMd,Partenaire Particulier,Partenaire Particulier,0.736,0.927,6,-3.487,0,0.0541,0.678,0.000256,0.217,0.971,156.046,4,
17099,2UC5XnHA1Wn9FjQmbjNca9,L'aventurier,Indochine,0.556,0.909,4,-9.982,1,0.0444,0.254,0.00058,0.0971,0.633,167.101,4,
17100,0hR9rAzfwW8EuutTXdSzuF,Villieläin,Ramses II,0.932,0.499,8,-8.368,0,0.0446,0.0878,0.000821,0.13,0.937,116.065,4,
17101,0L1ygxVmZ1tO1R8S4XoSJV,Verbenita,Gerardo Morán,0.784,0.872,4,-1.108,0,0.0316,0.0517,0.0056,0.0856,0.969,142.918,4,
17102,3vPtbRkj6qGEm244ULVQ4R,Cariñito (Live),El Rey de los Diciembres,0.686,0.559,8,-7.236,1,0.0303,0.796,0.000779,0.0792,0.948,105.86,4,
17103,11P9UJ0LPeEmd5gONCMzwE,2 Veces,Yiyo Sarante,0.683,0.742,7,-3.817,1,0.0363,0.409,0.0,0.168,0.941,93.816,4,
17104,16ZqRiXGgYOOWGseclBz8z,Si Quieres - Edición Especial,Chiquito Team Band,0.611,0.608,4,-8.391,0,0.0655,0.659,3.5e-05,0.0789,0.534,107.383,4,
17105,3VWuGvgAaYMB6bSNevfozD,555 (feat. KESI),"Gilli, KESI",0.529,0.846,1,-4.302,0,0.317,0.0258,0.0,0.303,0.682,189.61,3,
17106,4dC3pTi2Bbei0QGMg722Rl,Skarpt Lys,Gilli,0.758,0.77,6,-4.817,0,0.0971,0.047,1.36e-06,0.113,0.743,150.03,4,
17107,0RcrxkcFT5FJpDgaXmzIEF,Gonzo,Suspekt,0.748,0.524,1,-9.48,1,0.265,0.0286,4.51e-05,0.154,0.305,99.975,4,
17108,4XhW9iOypxiiNyIMpirPFv,Mucki Bar,Tobias Rahim,0.785,0.739,8,-6.374,0,0.0346,0.113,0.0,0.149,0.742,136.942,4,
17109,7hBGy8DIYXuUZf5ZUjKHPO,Kun For Mig,Medina,0.696,0.574,0,-6.124,1,0.115,0.00711,1.12e-05,0.0751,0.339,124.963,4,
17110,71JW11U2IpJQBRicrFUzMZ,God Pige (feat. TopGunn),"Danser Med Piger, TopGunn",0.729,0.805,10,-7.087,1,0.0682,0.174,0.0,0.318,0.776,101.056,4,
17111,06bMZsOQ6qQGHCTeM9r9bU,Danser Med Piger,Danser Med Piger,0.75,0.726,9,-6.244,1,0.0348,0.000177,2.48e-05,0.22,0.673,126.013,4,
17112,38xttLsyfUwd284fbNjymm,Jumeirah,"ICEKIID, Artigeardit",0.802,0.839,7,-4.742,1,0.0627,0.109,1.84e-05,0.0886,0.667,102.955,4,
17113,2hFOXN8Eq2gXIGGMIdHdWJ,Party Sahne,"Ski Aggu, Endzone, Ericson",0.833,0.918,8,-6.397,1,0.092,0.0778,2.6e-05,0.574,0.846,135.942,4,
17114,2kNhZ57JHXkZPZH2rknRyu,Cynical,"twocolors, Safri Duo, Chris de Sarandy",0.69,0.84,11,-6.947,1,0.0573,0.0268,3.06e-05,0.363,0.493,129.935,4,
17115,5RKvst7SDOCTWGlLcF6kSE,Anders,"01099, Paul, Ski Aggu",0.743,0.809,8,-7.924,0,0.214,0.527,0.632,0.102,0.342,75.035,4,
17116,1uUgy87UHT9rlbxHirty3g,Zukunft Pink (feat. Inéz),"Peter Fox, Inéz",0.903,0.719,1,-8.054,1,0.052,0.514,7.67e-05,0.743,0.639,118.036,4,
17117,1hxyzHlH7qS3AZdOj6GmIO,Cómo Te Voy A Olvidar,Los Ángeles Azules,0.647,0.469,2,-7.63,1,0.0617,0.263,4.4e-06,0.213,0.673,83.037,4,
17118,63USmok1OioBzKuWGW9wAg,Nunca Es Suficiente,"Los Ángeles Azules, Natalia Lafourcade",0.789,0.518,2,-5.417,0,0.0406,0.398,0.0,0.0891,0.78,94.001,4,
17119,7ihWacHx8eKbglkhI7vikt,Adonay (Live),El Rey de los Diciembres,0.764,0.621,2,-7.239,0,0.0553,0.687,0.0,0.0574,0.975,118.123,4,
17120,38Qu8Yfc7LyBouqhvQxn6u,La Burrita,"Los Corraleros De Majagual, Eliseo Herrera",0.844,0.662,0,-6.115,0,0.0804,0.259,0.00196,0.0619,0.904,127.539,4,
17121,5ux1midcVSDCZCuOTlU5Uy,Ojitos Hechiceros (Live),El Rey de los Diciembres,0.855,0.595,2,-11.127,1,0.0509,0.134,0.543,0.0942,0.651,107.135,4,
17122,24RO2HsK6v0mH8EqplKR9u,Tabaco Y Ron (Live),El Rey de los Diciembres,0.759,0.754,10,-8.121,0,0.0377,0.201,0.00026,0.111,0.963,103.048,4,
17123,6mJpNBja0Ao9P5QJ9qq4Xr,Vispera de Año Nuevo,"Guillermo Buitrago, Los Trovadores de Baru",0.653,0.751,8,-7.945,0,0.0664,0.444,0.000114,0.0383,0.981,87.393,4,
17124,6PrLooBryinu2LAjM4AoIn,Cantares de Navidad,"Rodolfo Aicardi, Los Hispanos",0.675,0.492,5,-9.193,0,0.0389,0.562,0.0,0.0459,0.963,124.809,4,
17125,6saaz6xf1KVaSWT4Geb5L6,Las Cuatro Fiestas,"Diomedes Diaz, Juancho Rois",0.513,0.918,7,-5.041,1,0.261,0.155,0.0,0.15,0.967,131.254,4,
17126,6OIvXRQYGEhmvLjcYNcV4n,Sin Medir Distancias,"Diomedes Diaz, El Cocha Molina",0.607,0.414,3,-9.436,1,0.0546,0.492,0.0,0.103,0.962,157.467,4,
17127,5MDeca8IiesNdQsOZC894q,El Santo Cachon,Los Embajadores Vallenatos,0.688,0.771,1,-7.955,1,0.0959,0.25,0.0,0.103,0.961,133.281,4,
17128,61xyQGDYH9yMn4H9MpTh3g,La Plata,"Diomedes Diaz, Juancho Rois",0.671,0.842,2,-7.979,1,0.207,0.188,0.0,0.0359,0.786,147.848,4,
17129,2yB721Szta49XabGt5FQ0u,Nuestra Cancion,Elvis Crespo,0.691,0.891,3,-2.912,1,0.0443,0.452,0.00174,0.237,0.934,126.217,4,
17130,0q76Yr9Me32FyvIB0hLflr,Amaneciendo,"Adolfo Echeverria, La Gran Banda",0.686,0.705,7,-9.03,0,0.0582,0.125,0.0167,0.261,0.693,101.66,4,
17131,2ldG5rONyzUeVGIjzqbHOI,Sobre las Olas,"The Latin Brothers, Joseíto Martínez",0.715,0.839,0,-2.7,1,0.0469,0.342,0.0,0.104,0.9,107.068,4,
17132,16bO4MDWv0DDTZbtJtepPv,No Quiero Envejecer,Lucho Y Rafa,0.802,0.598,3,-7.101,0,0.052,0.159,0.0,0.267,0.965,96.413,4,
17133,6LBWNCQfeEldPnhJvPQ0cZ,Se Va La Vida,Los Vikings 5,0.675,0.569,5,-9.291,1,0.0385,0.697,0.0,0.221,0.968,133.346,4,
